,station,date,tmax,tmin,tavg,dewpoint,wetbulb,codesum,preciptotal,year,month,week,humidity
2497,2,2013-09-22,67,49,58.0,45,51, ,0.0,2013,9,38,61.847820820834286
2498,1,2013-09-23,67,46,57.0,48,53, ,0.0,2013,9,39,71.80860936988302
2499,2,2013-09-23,67,50,59.0,45,52, ,0.0,2013,9,39,59.66991325554808
2500,1,2013-09-24,70,49,60.0,49,54, ,0.0,2013,9,39,66.94686937749347
2501,2,2013-09-24,91,52,72.0,48,54, ,0.0,2013,9,39,42.51073357891207
2502,1,2013-09-25,70,51,61.0,52,56, ,0.0,2013,9,39,72.21911321893865
2503,2,2013-09-25,71,56,64.0,51,56, ,0.0,2013,9,39,62.61662312402425
2504,1,2013-09-26,75,50,63.0,52,58,BR,0.0,2013,9,39,67.29421903239448
2505,2,2013-09-26,75,55,65.0,52,58, ,0.0,2013,9,39,62.7427719811493
2506,1,2013-09-27,81,52,67.0,51,57, ,0.0,2013,9,39,56.41023806472434
2507,2,2013-09-27,80,57,69.0,48,57, ,0.0,2013,9,39,47.08521265655789
2508,1,2013-09-28,84,55,70.0,56,62,RA BR,0.2,2013,9,39,61.11484738287635
2509,2,2013-09-28,85,58,72.0,54,61,RA BR,0.02,2013,9,39,53.08915754692025
2510,1,2013-09-29,68,51,60.0,49,54,RA BR,0.18,2013,9,39,66.94686937749347
2511,2,2013-09-29,84,53,68.0,48,54,RA BR,0.22,2013,9,39,48.73092155991871
2512,1,2013-09-30,74,47,61.0,49,55, ,0.0,2013,9,40,64.60920574472077
2513,2,2013-09-30,76,50,63.0,47,55, ,0.0,2013,9,40,55.85035151680261
2514,1,2013-10-01,79,62,71.0,62,65,BR,0.0,2013,10,40,73.20970168052929
2515,2,2013-10-01,79,62,71.0,61,64,BR HZ,0.0,2013,10,40,70.66407678830186
2516,1,2013-10-02,76,62,69.0,50,59,BR,0.0,2013,10,40,50.738265153460794
2517,2,2013-10-02,77,64,71.0,50,59,BR HZ,0.0,2013,10,40,47.38959457661924
2518,1,2013-10-03,78,60,69.0,65,67,RA DZ FG+ BR,0.12,2013,10,40,87.08427874487391
2519,2,2013-10-03,78,64,71.0,65,67,RA DZ FG+ BR HZ,0.8,2013,10,40,81.33681061492473
2520,1,2013-10-04,74,65,70.0,65,66,RA BR,0.005,2013,10,40,84.15546440258545
2521,2,2013-10-04,76,66,71.0,64,66,BR HZ,0.0,2013,10,40,78.543897108773
2522,1,2013-10-05,80,61,71.0,66,68,TSRA BR,0.82,2013,10,40,84.21657460189266
2523,2,2013-10-05,81,65,73.0,66,68,BR HZ,0.68,2013,10,40,78.70320507035771
2524,1,2013-10-06,64,45,55.0,44,49,RA,0.09,2013,10,40,66.35678878575852
2525,2,2013-10-06,76,48,62.0,44,50,RA DZ BR,0.06,2013,10,40,51.629312036145016
2526,1,2013-10-07,68,45,57.0,45,50, ,0.005,2013,10,41,64.11514175131302
2527,2,2013-10-07,67,45,56.0,44,50, ,0.0,2013,10,41,63.99019384935577
2528,1,2013-10-08,75,43,59.0,48,53, ,0.0,2013,10,41,66.82997767863014
2529,2,2013-10-08,76,49,63.0,46,53, ,0.0,2013,10,41,53.77999626270204
2530,1,2013-10-09,71,48,60.0,47,53, ,0.0,2013,10,41,62.10637420415283
2531,2,2013-10-09,70,52,61.0,47,53, ,0.0,2013,10,41,59.937731910787726
2532,1,2013-10-10,74,46,60.0,50,55,BR,0.0,2013,10,41,69.489658073114
2533,2,2013-10-10,75,51,63.0,49,55, ,0.0,2013,10,41,60.203259900373716
2534,1,2013-10-11,76,51,64.0,51,56, ,0.0,2013,10,41,62.61662312402425
2535,2,2013-10-11,77,56,67.0,48,56, ,0.0,2013,10,41,50.44147293023269
2536,1,2013-10-12,73,46,60.0,54,57,RA BR,0.12,2013,10,41,80.53345504712736
2537,2,2013-10-12,73,53,63.0,52,57, ,0.01,2013,10,41,67.29421903239448
2538,1,2013-10-13,64,44,54.0,41,48, ,0.0,2013,10,41,61.32375039179685
2539,2,2013-10-13,65,46,56.0,40,48, ,0.0,2013,10,41,54.84885958603458
2540,1,2013-10-14,62,42,52.0,44,49, ,0.0,2013,10,42,74.06518884199969
2541,2,2013-10-14,62,45,54.0,43,49, ,0.0,2013,10,42,66.23707095046817
2542,1,2013-10-15,64,49,57.0,51,54,RA BR,0.07,2013,10,42,80.3057586215734
2543,2,2013-10-15,65,51,58.0,50,54,RA BR,0.09,2013,10,42,74.64339585388701
2544,1,2013-10-16,54,47,51.0,45,48,DZ,0.005,2013,10,42,79.83878472955372
2545,2,2013-10-16,54,47,51.0,43,47,DZ,0.005,2013,10,42,73.96703003763615
2546,1,2013-10-17,53,40,47.0,44,46,RA BR,0.29,2013,10,42,89.24131908300879
2547,2,2013-10-17,54,44,49.0,43,47,RA BR HZ,0.17,2013,10,42,79.67960601360436
2548,1,2013-10-18,50,39,45.0,40,43, ,0.0,2013,10,42,82.5093461275211
2549,2,2013-10-18,50,42,46.0,39,43, ,0.0,2013,10,42,76.4013304192821
2550,1,2013-10-19,54,42,48.0,37,42,RA,0.01,2013,10,42,65.50659551519327
2551,2,2013-10-19,54,43,49.0,36,43,RA,0.01,2013,10,42,60.655385768296945
2552,1,2013-10-20,61,36,49.0,42,46,RA,0.01,2013,10,42,76.67403248521762
2553,2,2013-10-20,65,41,53.0,41,47,RA,0.02,2013,10,42,63.61186782925381
2554,1,2013-10-21,55,33,44.0,31,38, ,0.005,2013,10,43,59.97195683134892
2555,2,2013-10-21,55,36,46.0,32,40,RA,0.03,2013,10,43,57.871921160175596
2556,1,2013-10-22,42,29,36.0,31,34,RA,0.005,2013,10,43,81.85604066556904
2557,2,2013-10-22,41,31,36.0,31,35,RA DZ BR,0.03,2013,10,43,81.85604066556904
2558,1,2013-10-23,46,32,39.0,27,34, ,0.005,2013,10,43,61.77520614966843
2559,2,2013-10-23,46,32,39.0,27,34,RA SN,0.005,2013,10,43,61.77520614966843
2560,1,2013-10-24,44,31,38.0,25,33, ,0.005,2013,10,43,59.13148316791662
2561,2,2013-10-24,44,34,39.0,25,34, ,0.0,2013,10,43,56.861486442477386
2562,1,2013-10-25,51,29,40.0,26,35, ,0.0,2013,10,43,57.007692157242815
2563,2,2013-10-25,51,29,40.0,26,36, ,0.0,2013,10,43,57.007692157242815
2564,1,2013-10-26,55,37,46.0,29,39, ,0.0,2013,10,43,51.236605553981185
2565,2,2013-10-26,55,38,47.0,29,39, ,0.0,2013,10,43,49.337280435516185
2566,1,2013-10-27,54,29,42.0,29,37, ,0.0,2013,10,43,59.69429189030795
2567,2,2013-10-27,55,32,44.0,29,38, ,0.0,2013,10,43,55.28524336313828
2568,1,2013-10-28,53,35,44.0,37,41, ,0.0,2013,10,44,76.21702091519931
2569,2,2013-10-28,54,36,45.0,38,42, ,0.0,2013,10,44,76.30942873873944
2570,1,2013-10-29,57,42,50.0,40,45, ,0.005,2013,10,44,68.36536838876128
2571,2,2013-10-29,57,43,50.0,39,45,RA HZ,0.005,2013,10,44,65.75242568076895
2572,1,2013-10-30,63,43,53.0,52,53,RA BR HZ,0.55,2013,10,44,96.38759213688101
2573,2,2013-10-30,64,47,56.0,52,53,RA BR HZ,1.16,2013,10,44,86.39712508647416
2574,1,2013-10-31,64,46,55.0,56,57,RA BR,1.04,2013,10,44,103.69837125665558
2575,2,2013-10-31,65,47,56.0,56,57,RA BR,2.03,2013,10,44,100.0
2576,1,2014-05-01,49,42,46.0,38,42,RA DZ BR,0.09,2014,5,18,73.46836204812732
2577,2,2014-05-01,50,43,47.0,42,44,RA DZ,0.09,2014,5,18,82.64991320472747
2578,1,2014-05-02,53,46,50.0,39,45, ,0.005,2014,5,18,65.75242568076895
2579,2,2014-05-02,80,47,64.0,43,47,RA,0.04,2014,5,18,46.31565643470044
2580,1,2014-05-03,67,46,57.0,37,48, ,0.0,2014,5,18,47.03937528501444
2581,2,2014-05-03,68,49,59.0,39,49, ,0.0,2014,5,18,47.35154704688062
2582,1,2014-05-04,58,44,51.0,29,41, ,0.0,2014,5,18,42.48856977893585
2583,2,2014-05-04,61,47,54.0,31,43, ,0.0,2014,5,18,41.273760980263006
2584,1,2014-05-05,55,43,49.0,34,42,RA,0.05,2014,5,19,56.01787571301811
2585,2,2014-05-05,59,45,52.0,36,44,RA,0.01,2014,5,19,54.263976999396604
2586,1,2014-05-06,63,41,52.0,34,45, ,0.0,2014,5,19,50.11513290605555
2587,2,2014-05-06,63,45,54.0,38,47, ,0.0,2014,5,19,54.557575010333494
2588,1,2014-05-07,78,48,63.0,42,50, ,0.005,2014,5,19,46.16026705317255
2589,2,2014-05-07,80,52,66.0,47,55,RA,0.005,2014,5,19,50.29229115862627
2590,1,2014-05-08,89,51,70.0,55,63,RA,0.1,2014,5,19,58.9352047117653
2591,2,2014-05-08,93,68,81.0,58,66, ,0.0,2014,5,19,45.50714115078846
2592,1,2014-05-09,73,54,64.0,52,58,RA BR,1.03,2014,5,19,64.97381909913064
2593,2,2014-05-09,76,57,67.0,56,61,TSRA RA BR,1.43,2014,5,19,67.74970265494606
2594,1,2014-05-10,77,47,62.0,42,52, ,0.0,2014,5,19,47.81594672124952
2595,2,2014-05-10,77,52,65.0,44,54, ,0.0,2014,5,19,46.4705525525435
2596,1,2014-05-11,81,52,67.0,53,59, ,0.12,2014,5,19,60.72752109564434
2597,2,2014-05-11,85,63,74.0,55,61,TSRA,0.41,2014,5,19,51.47113160447879
2598,1,2014-05-12,84,64,74.0,64,67,TS TSRA BR,2.09,2014,5,20,70.97355316986994
2599,2,2014-05-12,86,65,76.0,67,70,TS RA BR,0.03,2014,5,20,73.68660279143874
2600,1,2014-05-13,67,52,60.0,53,56,RA BR,0.12,2014,5,20,77.63666850272651
2601,2,2014-05-13,70,54,62.0,55,58,RA,0.14,2014,5,20,77.8056216717131
2602,1,2014-05-14,56,44,50.0,39,46,RA BR,0.02,2014,5,20,65.75242568076895
2603,2,2014-05-14,57,44,51.0,41,48,RA BR,0.06,2014,5,20,68.4803180781121
2604,1,2014-05-15,55,40,48.0,35,41,RA,0.19,2014,5,20,60.519915875866644
2605,2,2014-05-15,57,42,50.0,38,43,RA BR,0.26,2014,5,20,63.2282577927222
2606,1,2014-05-16,46,37,42.0,34,38,RA DZ,0.1,2014,5,20,73.05977512506345
2607,2,2014-05-16,45,41,43.0,37,40,RA,0.08,2014,5,20,79.19115464901958
2608,1,2014-05-17,60,39,50.0,33,42,BR,0.0,2014,5,20,51.8498399585023
2609,2,2014-05-17,61,41,51.0,34,44,BR,0.0,2014,5,20,52.001711640014
2610,1,2014-05-18,69,47,58.0,37,48, ,0.0,2014,5,20,45.37590925769067
2611,2,2014-05-18,70,48,59.0,38,49, ,0.0,2014,5,20,45.5337699342101
2612,1,2014-05-19,69,45,57.0,40,50,RA,0.005,2014,5,21,52.900984227741645
2613,2,2014-05-19,71,53,62.0,40,52,RA,0.005,2014,5,21,44.25379446514356
2614,1,2014-05-20,85,62,74.0,58,63,TS TSRA RA BR,0.82,2014,5,21,57.36879214984288
2615,2,2014-05-20,87,63,75.0,60,65,TS TSRA BR,0.64,2014,5,21,59.593225297204334
2616,1,2014-05-21,86,63,75.0,55,63,RA BR HZ,0.01,2014,5,21,49.775277119899386
2617,2,2014-05-21,89,68,79.0,58,66,HZ,0.01,2014,5,21,48.58757092019996
2618,1,2014-05-22,70,53,62.0,47,54, ,0.0,2014,5,21,57.853595808149635
2619,2,2014-05-22,69,54,62.0,50,56, ,0.0,2014,5,21,64.73130403319603
2620,1,2014-05-23,69,48,59.0,43,51, ,0.0,2014,5,21,55.281481062956296
2621,2,2014-05-23,68,51,60.0,46,52, ,0.0,2014,5,21,59.80411012425675
2622,1,2014-05-24,74,47,61.0,42,52, ,0.0,2014,5,21,49.5384834011483
2623,2,2014-05-24,74,50,62.0,45,53, ,0.0,2014,5,21,53.63488688511451
2624,1,2014-05-25,83,50,67.0,46,56, ,0.0,2014,5,21,46.77886660025213
2625,2,2014-05-25,85,54,70.0,49,58, ,0.0,2014,5,21,47.23764887769495
2626,1,2014-05-26,87,61,74.0,59,65, ,0.0,2014,5,22,59.462710501950724
2627,2,2014-05-26,90,67,79.0,62,67,TS,0.08,2014,5,22,56.02762595228115
2628,1,2014-05-27,85,58,72.0,61,65,RA BR,0.21,2014,5,22,68.30702534158651
2629,2,2014-05-27,85,61,73.0,65,68,RA BR,0.5,2014,5,22,76.01196932855785
2630,1,2014-05-28,71,56,64.0,49,55,RA BR,0.03,2014,5,22,58.12736627587315
2631,2,2014-05-28,73,58,66.0,54,59,RA BR HZ,0.68,2014,5,22,65.21411080812129
2632,1,2014-05-29,76,54,65.0,51,57, ,0.0,2014,5,22,60.46651653500821
2633,2,2014-05-29,77,57,67.0,55,59, ,0.0,2014,5,22,65.33342986387333
2634,1,2014-05-30,79,53,66.0,49,57, ,0.0,2014,5,22,54.212011086396494
2635,2,2014-05-30,79,57,68.0,53,59, ,0.0,2014,5,22,58.6681533097432
2636,1,2014-05-31,88,54,71.0,50,59, ,0.0,2014,5,22,47.38959457661924
2637,2,2014-05-31,89,60,75.0,53,62, ,0.0,2014,5,22,46.26619477407348
2638,1,2014-06-01,90,63,77.0,59,66, ,0.005,2014,6,22,53.79912917163951
2639,2,2014-06-01,92,69,81.0,60,68, ,0.005,2014,6,22,48.882202694436074
2640,1,2014-06-02,83,68,76.0,62,67,RA,0.14,2014,6,23,61.87468709772934
2641,2,2014-06-02,85,69,77.0,65,70, ,0.2,2014,6,23,66.49695902904085
2642,1,2014-06-03,81,66,74.0,50,60, ,0.0,2014,6,23,42.82201462100089
2643,2,2014-06-03,82,70,76.0,53,62, ,0.0,2014,6,23,44.74804725483461
2644,1,2014-06-04,70,55,63.0,53,57,RA BR,0.19,2014,6,23,69.81626736440232
2645,2,2014-06-04,72,58,65.0,56,59,RA BR,0.12,2014,6,23,72.6213654891301
2646,1,2014-06-05,76,52,64.0,42,53, ,0.0,2014,6,23,44.56859570116441
2647,2,2014-06-05,75,56,66.0,44,55, ,0.0,2014,6,23,44.881504027025485
2648,1,2014-06-06,81,49,65.0,40,54, ,0.0,2014,6,23,39.83199078659394
2649,2,2014-06-06,82,54,68.0,42,55, ,0.0,2014,6,23,38.7894931443303
2650,1,2014-06-07,84,57,71.0,50,59,RA,0.08,2014,6,23,47.38959457661924
2651,2,2014-06-07,85,62,74.0,51,60,RA,0.12,2014,6,23,44.44124230610644
2652,1,2014-06-08,72,54,63.0,44,53,RA,0.23,2014,6,23,49.84159040609186
2653,2,2014-06-08,70,55,63.0,48,55,RA BR,0.21,2014,6,23,57.99076426658185
2654,1,2014-06-09,78,55,67.0,48,55, ,0.0,2014,6,24,50.44147293023269
2655,2,2014-06-09,79,56,68.0,52,58, ,0.0,2014,6,24,56.54882032643535
2656,1,2014-06-10,66,56,61.0,51,55,RA BR,1.26,2014,6,24,69.59906401503227
2657,2,2014-06-10,70,59,65.0,56,59,RA DZ BR,0.45,2014,6,24,72.6213654891301
2658,1,2014-06-11,67,57,62.0,55,58,RA DZ BR,0.52,2014,6,24,77.8056216717131
2659,2,2014-06-11,69,62,66.0,60,62,RA DZ BR HZ,0.03,2014,6,24,80.97766421415629
2660,1,2014-06-12,79,58,69.0,56,62,DZ BR,0.005,2014,6,24,63.24179235088773
2661,2,2014-06-12,82,63,73.0,59,64,DZ BR,0.01,2014,6,24,61.497214552500836
2662,1,2014-06-13,75,55,65.0,41,52, ,0.0,2014,6,24,41.407662853927874
2663,2,2014-06-13,75,57,66.0,45,55, ,0.0,2014,6,24,46.624955801039214
2664,1,2014-06-14,79,52,66.0,43,55, ,0.0,2014,6,24,43.19591684569223
2665,2,2014-06-14,80,57,69.0,43,56, ,0.0,2014,6,24,38.948693119960495
2666,1,2014-06-15,84,60,72.0,55,63, ,0.0,2014,6,24,55.06127932824511
2667,2,2014-06-15,86,64,75.0,58,65, ,0.005,2014,6,24,55.478623420120435
2668,1,2014-06-16,88,67,78.0,61,67, ,0.0,2014,6,25,55.89116901040809
2669,2,2014-06-16,90,69,80.0,64,70, ,0.0,2014,6,25,58.16931706847186
2670,1,2014-06-17,91,77,84.0,64,70,RA,0.005,2014,6,25,51.0819031265509
2671,2,2014-06-17,93,79,86.0,68,74, ,0.0,2014,6,25,55.04429622926955
2672,1,2014-06-18,82,61,72.0,63,66,TS TSRA BR HZ,0.65,2014,6,25,73.30604125769314
2673,2,2014-06-18,85,63,74.0,67,70,TS TSRA RA BR,0.8,2014,6,25,78.7822278911767
2674,1,2014-06-19,79,59,69.0,61,64,TSRA FG+ BR HZ,0.32,2014,6,25,75.65738210974907
2675,2,2014-06-19,82,60,71.0,66,68,TSRA RA BR HZ,0.39,2014,6,25,84.21657460189266
2676,1,2014-06-20,85,63,74.0,63,67,BR HZ,0.01,2014,6,25,68.52628458711716
2677,2,2014-06-20,86,66,76.0,67,70,RA BR VCFG,0.03,2014,6,25,73.68660279143874
2678,1,2014-06-21,84,60,72.0,62,65,RA BR,1.28,2014,6,25,70.76773907233378
2679,2,2014-06-21,85,63,74.0,65,67,RA BR,0.73,2014,6,25,73.49727560438572
2680,1,2014-06-22,82,63,73.0,61,64,FG+ BR HZ,0.0,2014,6,25,66.03794268369873
2681,2,2014-06-22,82,66,74.0,64,67,BR,0.0,2014,6,25,70.97355316986994
2682,1,2014-06-23,81,66,74.0,65,68,RA BR,0.05,2014,6,26,73.49727560438572
2683,2,2014-06-23,84,69,77.0,69,71,RA BR,0.16,2014,6,26,76.35931535226167
2684,1,2014-06-24,87,70,79.0,65,69,TSRA RA,0.41,2014,6,26,62.247329201951004
2685,2,2014-06-24,85,70,78.0,70,72,RA BR,1.15,2014,6,26,76.44504169240159
2686,1,2014-06-25,80,59,70.0,58,61,FG+ FG BR HZ,0.005,2014,6,26,65.6881130066995
2687,2,2014-06-25,79,62,71.0,63,65,BR HZ,0.02,2014,6,26,75.83559235050328
2688,1,2014-06-26,78,59,69.0,57,61,BR HZ,0.0,2014,6,26,65.5704282115032
2689,2,2014-06-26,77,60,69.0,60,63,BR HZ,0.0,2014,6,26,73.01556312174712
2690,1,2014-06-27,88,59,74.0,62,67,FG BR HZ,0.005,2014,6,26,66.15348672574332
2691,2,2014-06-27,91,62,77.0,65,70,BR HZ,0.0,2014,6,26,66.49695902904085
2692,1,2014-06-28,87,71,79.0,67,70, ,0.0,2014,6,26,66.72333408930567
2693,2,2014-06-28,88,75,82.0,70,73,TS TSRA,0.16,2014,6,26,67.05903990513573
2694,1,2014-06-29,85,69,77.0,67,71,RA,0.07,2014,6,26,71.27854110531861
2695,2,2014-06-29,88,71,80.0,70,73, ,0.04,2014,6,26,71.5791170727178
2696,1,2014-06-30,87,67,77.0,67,70,TS TSRA RA,2.6,2014,6,27,71.27854110531861
2697,2,2014-06-30,88,68,78.0,71,73,TS TSRA RA BR,2.06,2014,6,27,79.09417564153422
2698,1,2014-07-01,80,67,74.0,60,65,RA,0.005,2014,7,27,61.62357940507553
2699,2,2014-07-01,84,68,76.0,64,68,RA DZ BR,0.04,2014,7,27,66.38299221937822
2700,1,2014-07-02,70,56,63.0,53,57,RA DZ BR HZ,0.12,2014,7,27,69.81626736440232
2701,2,2014-07-02,74,58,66.0,56,60,RA DZ BR HZ,0.12,2014,7,27,70.13809667882002
2702,1,2014-07-03,76,56,66.0,48,56,RA,0.07,2014,7,27,52.219696417286954
2703,2,2014-07-03,75,57,66.0,51,58,RA DZ BR,0.05,2014,7,27,58.39887964098753
2704,1,2014-07-04,79,58,69.0,48,57,HZ,0.0,2014,7,27,47.08521265655789
2705,2,2014-07-04,79,60,70.0,50,59,HZ,0.0,2014,7,27,49.03183822053935
2706,1,2014-07-05,77,60,69.0,54,60,RA HZ,0.005,2014,7,27,58.80195570405912
2707,2,2014-07-05,79,63,71.0,55,62,RA HZ,0.01,2014,7,27,56.9612635165424
2708,1,2014-07-06,87,63,75.0,63,68, ,0.0,2014,7,27,66.2685023428559
2709,2,2014-07-06,89,66,78.0,66,70, ,0.0,2014,7,27,66.61040543490469
2710,1,2014-07-07,88,71,80.0,63,69,TSRA,0.63,2014,7,28,56.1635566720445
2711,2,2014-07-07,89,72,81.0,66,71,TSRA,0.48,2014,7,28,60.365044075809024
2712,1,2014-07-08,81,66,74.0,59,65,TSRA,0.54,2014,7,28,59.462710501950724
2713,2,2014-07-08,84,70,77.0,62,68,RA,0.48,2014,7,28,59.85263617264551
2714,1,2014-07-09,80,62,71.0,54,61, ,0.0,2014,7,28,54.92109027968242
2715,2,2014-07-09,81,64,73.0,58,64, ,0.0,2014,7,28,59.331653227294
2716,1,2014-07-10,79,60,70.0,53,60, ,0.0,2014,7,28,54.78036121579585
2717,2,2014-07-10,78,63,71.0,56,62, ,0.0,2014,7,28,59.06790251386605
2718,1,2014-07-11,81,60,71.0,54,61,RA,0.01,2014,7,28,54.92109027968242
2719,2,2014-07-11,83,63,73.0,54,63, ,0.005,2014,7,28,51.325595364126016
2720,1,2014-07-12,80,70,75.0,66,69,RA BR,0.47,2014,7,28,73.59217615810955
2721,2,2014-07-12,81,70,76.0,69,72,TSRA RA BR,3.31,2014,7,28,78.93902502121315
2722,1,2014-07-13,85,68,77.0,61,67, ,0.01,2014,7,28,57.7714589924489
2723,2,2014-07-13,86,71,79.0,65,69, ,0.04,2014,7,28,62.247329201951004
2724,1,2014-07-14,80,61,71.0,54,61, ,0.2,2014,7,29,54.92109027968242
2725,2,2014-07-14,81,64,73.0,57,63, ,0.37,2014,7,29,57.23349208270923
2726,1,2014-07-15,70,55,63.0,50,56,RA,0.05,2014,7,29,62.489911541258955
2727,2,2014-07-15,71,57,64.0,53,58,RA,0.05,2014,7,29,67.40890363446431
2728,1,2014-07-16,72,55,64.0,47,55, ,0.0,2014,7,29,53.92455233530137
2729,2,2014-07-16,73,56,65.0,50,57, ,0.0,2014,7,29,58.263404009012845
2730,1,2014-07-17,78,54,66.0,50,57, ,0.0,2014,7,29,56.27110197801161
2731,2,2014-07-17,78,58,68.0,53,60, ,0.0,2014,7,29,58.6681533097432
2732,1,2014-07-18,79,59,69.0,53,60, ,0.0,2014,7,29,56.686850696229826
2733,2,2014-07-18,81,64,73.0,55,62, ,0.0,2014,7,29,53.23220547500601
2734,1,2014-07-19,80,57,69.0,52,60,HZ,0.0,2014,7,29,54.63909044432471
2735,2,2014-07-19,80,62,71.0,56,63, ,0.0,2014,7,29,59.06790251386605
2736,1,2014-07-20,82,60,71.0,56,63, ,0.0,2014,7,29,59.06790251386605
2737,2,2014-07-20,84,66,75.0,59,65, ,0.0,2014,7,29,57.503552015891614
2738,1,2014-07-21,86,63,75.0,61,66, ,0.0,2014,7,30,61.74940279437605
2739,2,2014-07-21,87,68,78.0,63,69, ,0.0,2014,7,30,59.98153661250495
2740,1,2014-07-22,90,69,80.0,67,71,TS,0.01,2014,7,30,64.56924007445551
2741,2,2014-07-22,91,72,82.0,70,74,TSRA BR,0.19,2014,7,30,67.05903990513573
2742,1,2014-07-23,75,59,67.0,51,58, ,0.0,2014,7,30,56.41023806472434
2743,2,2014-07-23,76,64,70.0,56,61, ,0.0,2014,7,30,61.11484738287635
2744,1,2014-07-24,75,57,66.0,47,56, ,0.0,2014,7,30,50.29229115862627
2745,2,2014-07-24,75,60,68.0,52,59, ,0.0,2014,7,30,56.54882032643535
2746,1,2014-07-25,75,55,65.0,54,60, ,0.005,2014,7,30,67.52304382783947
2747,2,2014-07-25,77,60,69.0,57,62, ,0.005,2014,7,30,65.5704282115032
2748,1,2014-07-26,84,68,76.0,63,67, ,0.0,2014,7,30,64.09401267655079
2749,2,2014-07-26,85,70,78.0,67,70, ,0.0,2014,7,30,68.9586355825529
2750,1,2014-07-27,87,65,76.0,59,66,RA BR HZ,0.02,2014,7,30,55.61666948175095
2751,2,2014-07-27,89,66,78.0,62,68,BR,0.04,2014,7,30,57.904610033841074
2752,1,2014-07-28,73,59,66.0,48,56, ,0.0,2014,7,31,52.219696417286954
2753,2,2014-07-28,73,62,68.0,50,58, ,0.0,2014,7,31,52.51165450423614
2754,1,2014-07-29,81,58,70.0,53,60, ,0.01,2014,7,31,54.78036121579585
2755,2,2014-07-29,81,60,71.0,55,62, ,0.0,2014,7,31,56.9612635165424
2756,1,2014-07-30,79,59,69.0,54,60, ,0.0,2014,7,31,58.80195570405912
2757,2,2014-07-30,80,61,71.0,58,62, ,0.0,2014,7,31,63.48799386001066
2758,1,2014-07-31,84,59,72.0,55,62, ,0.0,2014,7,31,55.06127932824511
2759,2,2014-07-31,85,63,74.0,59,65,BR HZ,0.0,2014,7,31,59.462710501950724
2760,1,2014-08-01,85,62,74.0,56,63, ,0.15,2014,8,31,53.3747251412142
2761,2,2014-08-01,83,67,75.0,60,65,TSRA RA HZ,0.21,2014,8,31,59.593225297204334
2762,1,2014-08-02,86,59,73.0,53,61, ,0.0,2014,8,31,49.47941486749692
2763,2,2014-08-02,84,63,74.0,56,63, ,0.0,2014,8,31,53.3747251412142
2764,1,2014-08-03,87,62,75.0,58,65, ,0.0,2014,8,31,55.478623420120435
2765,2,2014-08-03,87,66,77.0,62,67, ,0.0,2014,8,31,59.85263617264551
2766,1,2014-08-04,87,67,77.0,60,65,TSRA RA BR,2.76,2014,8,32,55.754184100364554
2767,2,2014-08-04,88,68,78.0,64,69,TSRA RA BR,1.82,2014,8,32,62.123647934918836
2768,1,2014-08-05,80,64,72.0,62,65,BR HZ,0.005,2014,8,32,70.76773907233378
2769,2,2014-08-05,80,68,74.0,66,69,RA BR,0.07,2014,8,32,76.09947755729742
2770,1,2014-08-06,80,62,71.0,54,61, ,0.0,2014,8,32,54.92109027968242
2771,2,2014-08-06,81,65,73.0,57,64, ,0.0,2014,8,32,57.23349208270923
2772,1,2014-08-07,81,61,71.0,56,63, ,0.0,2014,8,32,59.06790251386605
2773,2,2014-08-07,81,69,75.0,61,66, ,0.0,2014,8,32,61.74940279437605
2774,1,2014-08-08,82,66,74.0,57,64, ,0.0,2014,8,32,55.34004418727664
2775,2,2014-08-08,82,70,76.0,60,66, ,0.0,2014,8,32,57.63777364205565
2776,1,2014-08-09,80,66,73.0,57,63, ,0.0,2014,8,32,57.23349208270923
2777,2,2014-08-09,80,68,74.0,59,65, ,0.0,2014,8,32,59.462710501950724
2778,1,2014-08-10,81,69,75.0,59,65, ,0.0,2014,8,32,57.503552015891614
2779,2,2014-08-10,82,71,77.0,62,67, ,0.0,2014,8,32,59.85263617264551
2780,1,2014-08-11,82,67,75.0,63,67,TSRA RA BR,0.85,2014,8,33,66.2685023428559
2781,2,2014-08-11,84,68,76.0,67,69,RA BR,1.16,2014,8,33,73.68660279143874
2782,1,2014-08-12,70,61,66.0,55,59,RA,0.07,2014,8,33,67.63664253243361
2783,2,2014-08-12,70,63,67.0,59,62,RA BR,0.16,2014,8,33,75.47731524435642
2784,1,2014-08-13,82,57,70.0,55,61, ,0.0,2014,8,33,58.9352047117653
2785,2,2014-08-13,83,59,71.0,59,63, ,0.0,2014,8,33,65.80525853476206
2786,1,2014-08-14,72,57,65.0,48,56, ,0.0,2014,8,33,54.06855673054477
2787,2,2014-08-14,73,61,67.0,50,58, ,0.0,2014,8,33,54.354917050774056
2788,1,2014-08-15,78,52,65.0,50,58, ,0.0,2014,8,33,58.263404009012845
2789,2,2014-08-15,79,55,67.0,51,59, ,0.0,2014,8,33,56.41023806472434
2790,1,2014-08-16,82,62,72.0,61,65, ,0.0,2014,8,33,68.30702534158651
2791,2,2014-08-16,81,64,73.0,64,67, ,0.0,2014,8,33,73.4018982652604
2792,1,2014-08-17,71,64,68.0,61,63,DZ BR HZ,0.005,2014,8,33,78.30173731848878
2793,2,2014-08-17,72,66,69.0,64,66,BR,0.0,2014,8,33,84.09401079065675
